"year","median","unc1sHi","unc1sLo","unc2sHi","unc2sLo"
496,-0.384168334275437,-0.182292030790057,-0.568861534081801,0.0858366685242162,-0.715926429927147
497,-0.402709677315667,-0.176153932162361,-0.597907398224461,0.132468654605136,-0.752992340081041
498,-0.447263209519061,-0.225117211848163,-0.622101570458393,0.156270578268302,-0.743598604244659
499,-0.443290211235632,-0.225117211848163,-0.604278046748396,0.162402777565129,-0.743636880680565
500,-0.472200789585088,-0.229075098992296,-0.627974822422199,1.00739917040239,-0.753464314614137
501,-0.463485811776222,-0.174827452941588,-0.646069255534156,1.09399884746647,-0.770590250895135
502,-0.438067228603425,-0.0819376715724235,-0.623772517748834,1.16354789077534,-0.74959413173061
503,-0.427566770491766,0.102463134109824,-0.618215687704183,2.4382555049766,-0.742656604483325
504,-0.331340517277021,0.947802849580113,-0.59545051514784,4.03865723034984,-0.75662625027759
505,-0.176026569984432,1.00739917040239,-0.572330852320291,4.03865723034984,-0.742832789980425
506,-0.0819376715724235,1.01160147507575,-0.508289263016184,4.03865723034984,-0.722022083213377
507,-0.0160396147532022,1.16660411235597,-0.442369437768319,4.03865723034984,-0.673556728720343
508,0.102006943798613,3.11464302930197,-0.399540191564389,4.30549889065501,-0.669316725779061
509,0.102006943798613,4.03865723034984,-0.366369521787617,4.03865723034984,-0.643083081541865
510,0.181048090435913,4.03865723034984,-0.359971185355469,4.35191994236437,-0.541375145358116
511,0.181048090435913,4.03865723034984,-0.365190881097403,4.32247636835077,-0.552499712407513
512,0.0187803955291604,4.03865723034984,-0.419628462963435,4.40204341643031,-0.563778680594524
513,-0.0658648210342492,1.21848298577878,-0.427851134172074,4.03865723034984,-0.623195690088511
514,-0.197428559429243,0.66241595821269,-0.439680684727345,4.03865723034984,-0.594543612770109
515,-0.272240085613624,0.181048090435913,-0.471593305544834,4.03865723034984,-0.611331977834631
516,-0.285550454217359,0.140239450079959,-0.487865673906616,4.03865723034984,-0.611466246207785
517,-0.280570947138252,0.019489661430177,-0.464404962582712,4.03865723034984,-0.611331977834631
518,-0.261071068741505,0.019489661430177,-0.439680684727345,0.710229223915586,-0.583946593895245
519,-0.239784140533088,0.0555347249667308,-0.427851134172074,0.448613784475163,-0.572916977078886
520,-0.218747770240548,0.102629905063285,-0.405284835483735,0.495279623555443,-0.55807159163746
521,-0.179095346812992,0.139787599352108,-0.393837361017903,0.478257227362491,-0.557018831437866
522,-0.131687533516609,0.211964968705835,-0.353067575803991,0.506286658183784,-0.527073653369443
523,-0.0722256256871577,0.280729954269999,-0.328193773091209,0.631109232481577,-0.510142657617451
524,-0.0450646571463048,0.2660992399945,-0.307435906847617,0.570157052280867,-0.517369217469755
525,-0.0440881024849686,0.27461559109963,-0.331378205494567,0.573780731928025,-0.535901306002886
526,-0.0427953954079905,0.258364327146647,-0.316294312493367,0.556295730798843,-0.556354712453614
527,-0.10096967359339,0.198150015377399,-0.357164225211892,0.548733433993811,-0.575092849838772
528,-0.16190715250573,0.202163896702148,-0.422453931058672,0.460292202788923,-0.617310604487474
529,-0.205290347515868,0.121321005583195,-0.477259861486492,0.430716942664645,-0.648069999570949
530,-0.283598237961556,0.0609303033452085,-0.508098331695991,0.386726478046197,-0.664322813079963
531,-0.33982802904686,-0.0645822865795687,-0.541138795143166,0.308367596629024,-0.668879177634609
532,-0.400667293872762,-0.114736830274132,-0.55811627283893,0.292123538497821,-0.682423572078153
533,-0.43140810006499,-0.177332990306426,-0.585006789772016,0.135175481483408,-0.701169429306562
534,-0.443094669834636,-0.227200028303301,-0.579533141238468,0.0778613865498467,-0.678792216871931
535,-0.458675939865662,-0.26031047719079,-0.584250520446368,-0.0288497462085022,-0.70282443349284
536,-0.438854532365008,-0.255017880184391,-0.569864088158465,-0.0417254926432852,-0.678935050157539
537,-0.442786399635364,-0.255852105621703,-0.569579944080448,-0.0751075365157473,-0.668269593408311
538,-0.434769059409942,-0.25703838174784,-0.572963114547297,-0.0743590123862124,-0.686256763116394
539,-0.427971017974154,-0.255852105621703,-0.561436896623716,-0.076084896629591,-0.688862553134289
540,-0.422712872236805,-0.267491553940879,-0.560355691176995,-0.086272000930165,-0.654022053343973
541,-0.413818048369071,-0.260562213636571,-0.558506382274397,-0.0898515703132381,-0.660246360116608
542,-0.424196090452348,-0.268757375800902,-0.560355691176995,-0.0529199120121349,-0.659150910532751
543,-0.424708695738846,-0.274979536493104,-0.569102372898744,-0.0875136281753712,-0.683616851841208
544,-0.426503212326979,-0.274772154944892,-0.559712770510273,-0.0708276398117094,-0.672176840058435
545,-0.442226653070845,-0.291075333300288,-0.579811940955794,-0.0711072156295335,-0.662219555576236
546,-0.435525404133334,-0.295036842675071,-0.572677802461818,-0.0613839433432316,-0.671827445356077
547,-0.428089309645985,-0.270321535751209,-0.550209871265527,0.0412467258114658,-0.672776183171946
548,-0.421878713928516,-0.250167066617886,-0.562200067412061,0.0388367319307534,-0.656746131819181
549,-0.397028227994773,-0.228882034017667,-0.544567448184856,0.0500485562160458,-0.66863890952063
550,-0.383450624979545,-0.168732881181388,-0.526870798812592,0.188505979765195,-0.65973375483011
551,-0.361521151293509,-0.115980425920308,-0.510615434366662,0.201486660741935,-0.62735461925071
552,-0.311938628440772,-0.0798586750328443,-0.476709279118233,0.284897746812429,-0.630423264294196
553,-0.297018405035821,-0.0202731229831024,-0.483456949693724,0.300317102102867,-0.642168275982483
554,-0.283420016637614,-0.0167541277607654,-0.463142574956279,0.297126666497911,-0.641678201749695
555,-0.281959037055393,0.000478174245605624,-0.482667338816502,0.255996011209408,-0.663237550675188
556,-0.293029869057732,-0.0176939336218932,-0.489552213635697,0.302671837500829,-0.652453289448683
557,-0.324478030414329,-0.0499523907673569,-0.517083604775294,0.268289344718747,-0.661504033503914
558,-0.333102433636508,-0.0807257036132704,-0.511247620942702,0.201486660741935,-0.641678201749695
559,-0.349637543967206,-0.125737176383286,-0.521062570966654,0.150033211073612,-0.677375036626815
560,-0.364870681704507,-0.145788572986494,-0.527179149145208,0.2184641384377,-0.676120999674917
561,-0.372713025348236,-0.195917948973865,-0.526210217530718,0.0724284529416485,-0.664491587627086
562,-0.383862960628858,-0.197434630830226,-0.515032954830761,0.0965731836930231,-0.629855304600909
563,-0.383570433383882,-0.218325865360599,-0.515032954830761,0.0363796019819609,-0.64668386228371
564,-0.395346222280408,-0.216373223493575,-0.529288589927452,0.130477158376666,-0.645582101203753
565,-0.396052297575911,-0.182815371826219,-0.514054200009781,0.192121310965549,-0.62963125417056
566,-0.373440099364422,-0.137456448035909,-0.506826185397773,0.279064641129538,-0.613467058096345
567,-0.342347997813133,-0.0792544150664948,-0.504692268949139,0.482176273759467,-0.608644577729444
568,-0.312649408667245,-0.00173266178068678,-0.485016257214269,0.461697003812287,-0.591453331338403
569,-0.266919089419013,0.0220598096907376,-0.469220459531368,0.478305405905969,-0.576102246657855
570,-0.2311439331248,0.0676168841551197,-0.445754272858813,0.48946109403463,-0.577220642510722
571,-0.182421498914723,0.0693729839086071,-0.410454556797816,0.528150217688997,-0.563437708512276
572,-0.164023864287806,0.118409574205906,-0.39173519961646,0.494933413501633,-0.56069413671186
573,-0.15962888505834,0.0333471401920659,-0.360173229448413,0.454825594821577,-0.493572841475941
574,-0.155381036835997,0.0476220248165671,-0.341959206754718,0.428842621820519,-0.506565123960645
575,-0.141758083698443,0.0357871041191606,-0.339440429732824,0.445451023914202,-0.51005299102419
576,-0.163151990737021,0.0292738835170395,-0.351059568120141,0.392220125952425,-0.492965741589629
577,-0.188436380047215,-0.000287801552855902,-0.377753713755928,0.361674713149374,-0.532003043304583
578,-0.19724066847517,-0.0177728026820376,-0.38295593754934,0.255836237916832,-0.510033681190588
579,-0.220376530397083,-0.031501653571914,-0.405504496576948,0.163384203252419,-0.546529749772209
580,-0.24176164374943,-0.0481453210124643,-0.416490141397733,0.219765268549908,-0.560662153870755
581,-0.263444224887352,-0.0588752783846199,-0.435787616997538,0.166924464931648,-0.569404654435346
582,-0.277142943582334,-0.0736559979496527,-0.438999259994429,0.152618980139201,-0.582981872614844
583,-0.255469968558127,-0.044820891927967,-0.43268614753631,0.177538833564812,-0.585119530266758
584,-0.269299899630045,-0.0629205181831432,-0.449726551087079,0.203036180772204,-0.599003862863516
585,-0.280410018034089,-0.0657995017231454,-0.457630416121524,0.157892634257607,-0.618765111741185
586,-0.282193117619155,-0.0629205181831432,-0.460573517817004,0.163384203252419,-0.623703178369231
587,-0.295619686972429,-0.0736559979496527,-0.489970751019958,0.176577260261828,-0.657448935235412
588,-0.320661983655905,-0.0945685119390346,-0.494605373311613,0.163384203252419,-0.685447624405731
589,-0.320661983655905,-0.087304793321514,-0.524335517907845,0.176577260261828,-0.707766092142515
590,-0.337300534130672,-0.113967564571486,-0.541212025932013,0.160479282221513,-0.704061479697656
591,-0.339512138028473,-0.120725761304724,-0.547027797974887,0.127270840348465,-0.720692108005185
592,-0.347694540967868,-0.128392340340819,-0.557429447071236,0.12896488576594,-0.707766092142515
593,-0.370754855720359,-0.148028996198833,-0.558508749949051,0.195055677447053,-0.707766092142515
594,-0.36778162304427,-0.121893871705904,-0.559905445066372,0.238058872646285,-0.713563233207689
595,-0.365560767912685,-0.0999523583167587,-0.549045184330566,0.299198334789685,-0.720692108005185
596,-0.357173464805894,-0.102709783865357,-0.549797715192309,0.711873923083108,-0.701648407557525
597,-0.332090044584835,-0.0499067299339503,-0.545325466703377,0.877837502737097,-0.651674142741781
598,-0.322887683504625,-0.00786055996016015,-0.541043741493213,0.994355950498598,-0.646893985881876
599,-0.316017194046661,0.0877115982198447,-0.545325466703377,0.994355950498598,-0.652864166907874
600,-0.316017194046661,0.127270840348465,-0.545325466703377,1.17948391667846,-0.647877241332815
601,-0.279395933288191,0.328604602998423,-0.545325466703377,2.35608556392392,-0.653889424028374
602,-0.273988602044799,0.776552192712898,-0.547562790704863,2.35608556392392,-0.654672738940229
603,-0.273988602044799,0.909545801636129,-0.559982684682724,2.35608556392392,-0.638216617106071
604,-0.273988602044799,0.994355950498598,-0.540297453960136,2.57088756433554,-0.652111796059058
605,-0.225363509835361,1.5908781143891,-0.492041036166629,2.35608556392392,-0.627088981867654
606,-0.125546994311006,2.35608556392392,-0.403020232829387,2.61624642597501,-0.62250464949671
607,-0.128221188194057,2.35608556392392,-0.435818450736205,2.66514597126508,-0.627088981867654
608,-0.137109389455354,2.35608556392392,-0.425894915844335,2.66514597126508,-0.62250464949671
609,-0.141270435054872,2.35608556392392,-0.411194296448452,2.66514597126508,-0.62250464949671
610,-0.162146073509836,2.35608556392392,-0.435855919117304,2.6558791674403,-0.62250464949671
611,-0.241436733364701,1.84647131015942,-0.440827725119899,2.6558791674403,-0.595687525899989
612,-0.293634237335333,0.256585781619997,-0.450147012431423,2.35608556392392,-0.589163769322946
613,-0.322019731884792,0.0418764762022438,-0.47262401640194,2.35608556392392,-0.60453417241906
614,-0.346084856120384,-0.125546994311006,-0.504194128887817,2.35608556392392,-0.623231074612792
615,-0.366148194100613,-0.156686197717781,-0.503488053592313,1.5908781143891,-0.60514964971164
616,-0.379476613001575,-0.173282264245814,-0.520096455685996,0.256585781619997,-0.627515023102546
617,-0.381359800653412,-0.175391510425656,-0.512187829659939,0.102391137206165,-0.627757862840677
618,-0.384704907282918,-0.206334840868797,-0.516787870935975,0.0470692198514218,-0.622346113262976
619,-0.390435322746598,-0.222375136322892,-0.520096455685996,0.0357587916172542,-0.615412159049062
620,-0.36475139855973,-0.186883522474637,-0.508331073155723,0.0601244846199466,-0.618190714243734
621,-0.36475139855973,-0.150701330934659,-0.500166380649066,0.136811106142084,-0.626494915290575
622,-0.354491787997203,-0.156272227695873,-0.500166380649066,0.124723816901864,-0.615412159049062
623,-0.344188529877468,-0.148494915074194,-0.501694491439381,0.109421750957268,-0.647014727284886
624,-0.356117091736188,-0.115385093730406,-0.498055425561393,0.16476283182186,-0.639183137540589
625,-0.344104521252798,-0.0962803292185609,-0.493508544888726,0.195709618988963,-0.639475870045201
626,-0.345352301057423,-0.103571767787506,-0.495032919909499,0.270984467156409,-0.619875584208648
627,-0.336359326669873,-0.0842376586220213,-0.487260267213456,0.297995186887871,-0.635834183455347
628,-0.325275356825748,-0.0366186046572207,-0.473775045250027,0.313075165623979,-0.625809438240673
629,-0.299496784335988,-0.00446785422021621,-0.49038344734371,0.333335530448983,-0.644381926227283
630,-0.284965665931524,0.0120054461756573,-0.488942197530079,0.344610039494721,-0.640266185605524
631,-0.284297608276972,0.0493529419937927,-0.485153344820402,0.452229227677879,-0.625809438240673
632,-0.282144305928649,0.0405988833708846,-0.474660006599844,0.485786467568034,-0.626108524258267
633,-0.284687702620489,0.12915543463134,-0.49038344734371,0.490122736150891,-0.63502864264233
634,-0.288122814385311,0.104315594627742,-0.494591889878738,0.568072921207258,-0.630371134074773
635,-0.296148533547849,0.139527133746865,-0.498942492078253,0.574138518564715,-0.637138795372917
636,-0.28132052163516,0.160570972155038,-0.472223735973581,0.60877911611864,-0.63817513168821
637,-0.255162635831122,0.189312704177238,-0.497710144827413,0.61706256721003,-0.639750299857789
638,-0.270365108974173,0.174069881866962,-0.475373977471825,0.627245147913502,-0.630815145179153
639,-0.23519953153976,0.121891212534615,-0.455683264701808,0.60877911611864,-0.618874909289187
640,-0.264712119541478,0.141511351496943,-0.469315355859982,0.60877911611864,-0.620947735152151
641,-0.286670953868319,0.0972230030009074,-0.483344946932264,0.579419553367034,-0.629058690017402
642,-0.275094206629518,0.0720813575335942,-0.473150809383919,0.546724481638218,-0.630311424493514
643,-0.295276956059638,0.0412751991460941,-0.487847443136414,0.516556697541954,-0.625793865433311
644,-0.290958454498403,0.00313188323799861,-0.487261501640376,0.388851425849801,-0.643536877587662
645,-0.288286414718677,0.00403285608068205,-0.504537385728512,0.397699898717259,-0.656437309786635
646,-0.290625071288913,0.0310257528279045,-0.500102042811307,0.397699898717259,-0.673094308688825
647,-0.291172282242773,0.0520191346110408,-0.509061116031238,0.489883170705574,-0.682790060824373
648,-0.267294825903068,0.0606191759118211,-0.486679746702884,0.485565350686829,-0.640646910493145
649,-0.258220530144343,0.0842681075179059,-0.498081009122653,0.509522559910975,-0.661021642157579
650,-0.259510513808672,0.0819834149214438,-0.476592075633204,0.484444796768242,-0.642832264570328
651,-0.266689079224567,0.121106173035582,-0.484571616837418,0.535853953853672,-0.651678716649455
652,-0.249910153390889,0.0977416817782215,-0.482679670612052,0.461674760399611,-0.630834293953671
653,-0.254187203940087,0.0857601868604566,-0.457497563763047,0.44525089610697,-0.639493667305217
654,-0.257933251841562,0.0597401936462474,-0.459725510455041,0.44525089610697,-0.627408320167054
655,-0.283135141163674,0.0400798964898797,-0.475247669600258,0.430547627302542,-0.635878239623829
656,-0.282226145358045,0.00986622087322996,-0.459935763405318,0.351718321832944,-0.634106376308802
657,-0.289066668895513,0.0113199494745095,-0.447624818463203,0.355379164473332,-0.609984535985045
658,-0.268103235648485,0.00156245384326806,-0.437293020553532,0.288701132113443,-0.593358929224805
659,-0.260179333740145,0.041202685709691,-0.427771087780442,0.386741188972236,-0.578115554621327
660,-0.242213344596143,0.0293869755117535,-0.403702966853368,0.434989575058216,-0.581143917558455
661,-0.235567954242592,0.0398621202130841,-0.403369800257719,0.421688915655509,-0.544334615200652
662,-0.215769769443203,0.0833667384160108,-0.399915742740286,0.681231505369311,-0.567830708640562
663,-0.185589581334486,0.138625863185874,-0.392268475145711,0.749815060233385,-0.550080553073842
664,-0.153213693177027,0.181604683510543,-0.363256892011956,0.749815060233385,-0.539330256808251
665,-0.119350492127224,0.214821487697907,-0.338006913826744,0.759916981364208,-0.511657224091518
666,-0.101630888913426,0.247411892077177,-0.328473501845772,0.862143859080293,-0.527376235881553
667,-0.063873191405395,0.333004547476619,-0.320419462215478,0.862143859080293,-0.525606313181921
668,-0.0453341053902326,0.366475325484395,-0.299033435267233,0.836862412466954,-0.496166453020774
669,-0.0471433226676663,0.329811824669093,-0.301658087156884,0.862143859080293,-0.489434148156134
670,-0.0760276188406105,0.347708072520746,-0.323485828624134,0.872749658419179,-0.528323590961168
671,-0.0967212544825237,0.281050391256937,-0.318283396992046,0.801937226323081,-0.515344451994484
672,-0.0696998422807919,0.334964266781379,-0.333794252333248,0.801937226323081,-0.522713802132417
673,-0.0873447413546578,0.254408940409207,-0.337410745111067,0.707415134579409,-0.531962656839157
674,-0.0958526802550235,0.290832487567649,-0.338870591847527,0.699475260233403,-0.518188718033525
675,-0.123600295355096,0.216626930382334,-0.378840524322135,0.674100342142213,-0.57405881633275
676,-0.117194210853616,0.226529795756746,-0.375771164587036,0.65578041491594,-0.600162551478111
677,-0.123147883302253,0.214893057236887,-0.389081124022035,0.639735251617635,-0.631981789029161
678,-0.154568467424615,0.209921393663063,-0.398838723364218,0.649047604153016,-0.613580517966837
679,-0.186665584987012,0.206990545804448,-0.46647649552217,0.626120621980873,-0.675335604240247
680,-0.22321536533693,0.154603047613494,-0.459380606347829,0.626120621980873,-0.663405724247884
681,-0.24334021844611,0.15554485169309,-0.473178546816768,0.674100342142213,-0.663405724247884
682,-0.274787099933842,0.102718859285289,-0.489159998251631,0.842117603394786,-0.698046321801809
683,-0.284780123957329,0.0953417527084758,-0.489159998251631,0.834861402184277,-0.677014566958682
684,-0.294936903888243,0.112786926109686,-0.496129875325222,0.874270560178022,-0.6659533525494
685,-0.294913957619233,0.0961519614523828,-0.484641888026498,0.965040146402041,-0.674697619569037
686,-0.269783380991189,0.218608598338983,-0.478907363802111,3.12870826566173,-0.653063824723656
687,-0.274787099933842,0.196237595312803,-0.449614112231951,3.77733927631776,-0.627214317698671
688,-0.210604121697136,0.700782015311451,-0.424170540978826,3.77733927631776,-0.628962394197456
689,-0.121660951754412,0.855169175299088,-0.39704657319404,3.77733927631776,-0.559361574960489
690,-0.0734739591777525,0.855169175299088,-0.387516991910744,3.90455449961146,-0.552581025003524
691,-0.0379281173480344,1.38881175470503,-0.382932659539799,3.90455449961146,-0.497930486912115
692,0.0325251717994181,3.77733927631776,-0.371793551166877,3.92607674395673,-0.523330743210403
693,0.0571967793490594,3.77733927631776,-0.334805235034123,3.92607674395673,-0.523003187360014
694,0.0571967793490594,3.77733927631776,-0.328716134401085,3.9509959440889,-0.482657741323284
695,0.0571967793490594,3.77733927631776,-0.311943878322541,3.92607674395673,-0.472518154622002
696,0.0325251717994181,3.12870826566173,-0.307708035025736,3.92607674395673,-0.533741989803866
697,0.0325251717994181,3.12870826566173,-0.313435026497938,3.90455449961146,-0.492185284649509
698,-0.0257696727736201,0.528550210819976,-0.334805235034123,3.90455449961146,-0.503449188886318
699,-0.0473757623812003,0.43632779224329,-0.334805235034123,3.77733927631776,-0.505711501922475
700,-0.0682100634569817,0.309966711208845,-0.328716134401085,3.77733927631776,-0.489212308885745
701,-0.0965810667465968,0.280468104547213,-0.353799113447415,3.77733927631776,-0.518790069473228
702,-0.100815658683123,0.211935614142848,-0.343390759810274,0.855169175299088,-0.536885738571539
703,-0.118138362288896,0.173573005925998,-0.377854963303346,0.63233557656317,-0.54408104330215
704,-0.14145194182105,0.114447146151478,-0.401701395252954,0.466279199753572,-0.616679059610895
705,-0.189195514038533,0.105091132450128,-0.410532168148634,0.424398376486142,-0.605089493031039
706,-0.200566203253823,0.0927047778862211,-0.423296053536722,0.43632779224329,-0.596777962852694
707,-0.245553050231269,0.0509126690845719,-0.462163591753031,0.386419776036501,-0.644149266235722
708,-0.273581007366345,-0.0110186818190056,-0.466904288296062,0.287328311497803,-0.623952553973524
709,-0.296357153153183,-0.0413430077493716,-0.490797475552206,0.27324670278731,-0.649425304740482
710,-0.30219317164038,-0.0775026937557738,-0.498747576925724,0.27324670278731,-0.66445414332335
711,-0.308831916855206,-0.0756217318132898,-0.493971186528529,0.20913149371436,-0.668639969895307
712,-0.298450176614954,-0.0757754988157076,-0.474586377626741,0.16758208665769,-0.656026402468725
713,-0.276261767427018,-0.055982098875045,-0.478771993846714,0.232047637938088,-0.66445414332335
714,-0.27396909713365,-0.0661985474677746,-0.461112154449789,0.171633421519438,-0.66445414332335
715,-0.263449009583619,-0.0476629113924369,-0.442140945430975,0.234387178594196,-0.60604662191645
716,-0.244191133561252,-0.0244662041977958,-0.425020339779593,0.247527017795238,-0.618915768398558
717,-0.245887427956126,-0.0343437949963308,-0.422711781256491,0.20538298494582,-0.574277696371016
718,-0.242138210146836,-0.0268985788370108,-0.416772094604949,0.256323527214052,-0.595099660055342
719,-0.249347578373823,-0.0285906625036024,-0.426756047547519,0.267226021714593,-0.613739258562812
720,-0.252169389754057,-0.0465264603612012,-0.439115418126245,0.221005659175567,-0.630968413816203
721,-0.258153013919803,-0.0412251457346582,-0.458990128719459,0.229755471752616,-0.635899740054082
722,-0.289830666498277,-0.0741749700313637,-0.475904379603217,0.204455787239993,-0.635163878587501
723,-0.294035640943713,-0.0771800502709188,-0.481656312074849,0.182449058539243,-0.647740349033278
724,-0.30478469090591,-0.101585521952091,-0.51679509079254,0.229261843630609,-0.664684486863558
725,-0.327731758682423,-0.11439899417442,-0.524093995237869,0.186806077142475,-0.703756762982249
726,-0.338775028297034,-0.120191759248297,-0.54849962284125,0.150002498087501,-0.683973047239526
727,-0.360063457709616,-0.133475031948921,-0.564486515234248,0.126503930472262,-0.703756762982249
728,-0.364570829115594,-0.0988958301033281,-0.571724344196633,0.287019890935214,-0.700410408559957
729,-0.37493345197172,-0.0974548081597486,-0.576038661053479,0.336463043262094,-0.700112003674822
730,-0.358228503987934,-0.0779526194442226,-0.577124083028904,0.464213878143907,-0.704523418040356
731,-0.353619721538845,-0.0329601144001909,-0.579558207766472,0.82217383077514,-0.727512224606112
732,-0.343970569629202,0.037669068111834,-0.605714681587757,0.996596824357919,-0.734350568501321
733,-0.329377112654451,0.195867156115258,-0.582617050058967,1.23234406112709,-0.741817546710068
734,-0.25200408043191,0.376952152599833,-0.579564902714696,1.23838215929868,-0.739816531131256
735,-0.173037466918271,0.497199282882113,-0.575714106432674,1.39506538909222,-0.715228631284619
736,-0.135321481895479,0.502253369573368,-0.54605463945757,1.40201730150495,-0.71107674051784
737,-0.0420265669663183,0.708779902009736,-0.527345074875857,1.41658756782833,-0.71032580052926
738,0.0369135567359558,0.726047695937793,-0.475690399412469,1.44704427245367,-0.669198279477183
739,0.103724603027084,0.740929871487549,-0.44949906321637,1.39290881399528,-0.643401751759302
740,0.082308529547116,0.715150972494338,-0.439016687755844,1.40898166453346,-0.650530536550555
741,0.0960024381093322,0.685050834412282,-0.427193543465548,1.34702478428949,-0.659650207749581
742,0.051008117424353,0.686480243249473,-0.43939300728589,1.40808713446359,-0.657498553020749
743,-0.0267102818391234,0.610951872749454,-0.445659193907371,1.30713273789837,-0.636283592342276
744,-0.0748541324297237,0.594194673888584,-0.455256307843846,1.30088470364858,-0.641462705382533
745,-0.171337062915151,0.445880454506369,-0.494068908436188,1.04362012623198,-0.675210190767797
746,-0.228426543228459,0.376942192615625,-0.510702411026129,1.19542104451453,-0.677017451707765
747,-0.231239925852764,0.318683072075684,-0.504897757712972,1.10061199334249,-0.688221358699319
748,-0.230999108202951,0.276481297713918,-0.514261922233167,0.871439316532298,-0.688221358699319
749,-0.225041211608294,0.297775784735734,-0.488896819980788,0.84971020535146,-0.672940250796172
750,-0.189841204305774,0.276804686706919,-0.462499372195118,0.777339428049826,-0.660511927162008
751,-0.132414539120183,0.32918133468636,-0.452403523574862,0.808521227066338,-0.641692313144592
752,-0.171841709720371,0.258789382408333,-0.44479087540611,0.759970336441115,-0.62972272793516
753,-0.129920668270454,0.27629167125529,-0.418134540347166,0.808592565914496,-0.621494387560516
754,-0.100205446180316,0.287596945023262,-0.384202648050918,0.755807568422039,-0.56896216228698
755,-0.0767950105154158,0.315412409460338,-0.386305522460043,0.855141281676314,-0.582449380321446
756,-0.0921754304495185,0.320579586128641,-0.366541871687612,0.74545256225933,-0.553921847712783
757,-0.141393335840916,0.2481109452258,-0.384202648050918,0.695147940853556,-0.569331239141602
758,-0.128970580875248,0.284671603268109,-0.377988191429299,0.73778891140516,-0.535787142007778
759,-0.162711113612476,0.251752631815654,-0.383309263021653,0.732415676713346,-0.546997116595035
760,-0.161406076879027,0.242787404385411,-0.4008110501446,0.618916599884735,-0.547656835706002
761,-0.183208557935418,0.197249473736003,-0.404456842426194,0.590291140619196,-0.544961549411458
762,-0.217586222113772,0.159930812875263,-0.416142346822572,0.586211895817692,-0.573841611311504
763,-0.207648290736896,0.156517977531614,-0.414523861352463,0.517376184582505,-0.570480546587888
764,-0.226501908215761,0.135767861351546,-0.441793351689472,0.477237914997746,-0.594770170292746
765,-0.266681372763795,0.105329009107204,-0.471763154902009,0.521549849706469,-0.623312051091544
766,-0.288176918068305,0.0772564660261797,-0.484786859990346,0.471780070560677,-0.668510090997713
767,-0.324052435548736,0.0694605287907084,-0.522084276891614,0.487614560122714,-0.682027407949085
768,-0.358038444337611,0.018652333372589,-0.535563280179457,0.375763267351868,-0.678396773826191
769,-0.379201241916625,-0.0917979392826009,-0.558763864988087,0.278523900901114,-0.707816647122334
770,-0.395033113491811,-0.166062026387583,-0.566952339035374,0.231416913998208,-0.714377759912181
771,-0.433496448494394,-0.197958448422056,-0.594957283560806,0.306037790171291,-0.730884754585514
772,-0.433456183012173,-0.248122768141374,-0.607797158958158,0.191285142264903,-0.730892052437277
773,-0.44398911426646,-0.234581480508761,-0.609406140661322,0.156847994652903,-0.741049316229096
774,-0.449734011729336,-0.208916276499377,-0.628125337011695,0.148744110593461,-0.759194245776236
775,-0.443498346704916,-0.206702995119379,-0.609221356369557,0.169392554266152,-0.742288594869026
776,-0.425790782134887,-0.169626854416095,-0.613177851273379,0.185559757523423,-0.757894419223279
777,-0.424007607152078,-0.156305364295619,-0.602940476889551,0.191556252399306,-0.72959222588432
778,-0.363634570379222,-0.0587396479127326,-0.588430668983832,1.04894124701064,-0.72959222588432
779,-0.323330885377238,0.00104786075808403,-0.548057012179951,1.48139922867201,-0.715031003059548
780,-0.279268589064533,0.0862325561529631,-0.51631693544126,1.48139922867201,-0.696492932707906
781,-0.237335593881899,0.0996614764962662,-0.486444242702798,1.63161299871931,-0.657874931059103
782,-0.17401446155637,0.209728017811041,-0.466635602057671,1.48139922867201,-0.650066176292341
783,-0.155631207928314,0.486736838054345,-0.431229006895365,1.80268452233568,-0.631619916989054
784,-0.108933929795861,0.973834361986987,-0.372867874403249,1.97710292402969,-0.609352835124217
785,-0.10611108241249,1.08514681776558,-0.37887813336886,1.80268452233568,-0.645350718071941
786,-0.0555565259198341,1.07154153994856,-0.35911237785848,1.80268452233568,-0.638486566716796
787,-0.0753480500064149,1.03652585161216,-0.410450375170839,1.80268452233568,-0.645350718071941
788,-0.0834279730859418,0.973834361986987,-0.427451064945102,1.83465253071753,-0.671360745225428
789,-0.143779621384731,1.07154153994856,-0.476276284014684,1.83465253071753,-0.667106277452603
790,-0.179435704885716,0.973834361986987,-0.507609509529848,1.83465253071753,-0.697847083644832
791,-0.223921827702912,0.476569678116204,-0.52345157799522,1.73163248688349,-0.671360745225428
792,-0.266747930125405,0.343019290801198,-0.532500819643646,1.48139922867201,-0.671360745225428
793,-0.317369808645541,0.112385806548844,-0.531324901249827,1.48139922867201,-0.690776835774462
794,-0.340358509295482,-0.0202368093067738,-0.551383169038336,1.42308528354308,-0.675886851798837
795,-0.340910808454018,-0.074139868634963,-0.548008204274325,0.62753234845502,-0.688338222921192
796,-0.345486052772666,-0.0941663810112762,-0.535465730213669,0.440284064252756,-0.661311413721668
797,-0.339941245101446,-0.0652838126229941,-0.534066515957864,0.326436698768928,-0.672844288834751
798,-0.334471506795256,-0.113143945140993,-0.524361889043292,0.216441772806081,-0.665152262714149
799,-0.357299472431064,-0.144179241086324,-0.535673590557514,0.19977860457604,-0.665099195133453
